FID,EndStationID,BUS_DIST,METRO_DIST,RAIL_DIST,CAZ_DIST,RetailCoverS,RetailRatio,ResCoverS,ResidentRatio,ParkCoverS,ParkRatio,CommerCoverS,CommerRatio,MetroCommu,BusCommute,Deprivatio,AllusualRe,JobDensity,StudentRat,Deprivatio,NoCar,OfficeWork,MetroCommu,BusCommute,CarorVanCo,CycleCommu,RoadDen,POPDEN,counts,count_ratio
569,238,11.1936088,485.0222582,464.2251889,2069.628421,60142.30078,0.017068376,184561,0.00711186,27611.19336,0.002376116,43541.20313,0.009874551,0.164634146,0.23475698,0.1836536,2801,0.794776119,0.08880597,0.183006536,0.648648649,0.234202071,0.164634146,0.234756098,0.150914634,0.032012195,0.021106426,0.016866157,6746,0.000797146
228,239,8.788309546,12.20258485,47.13298642,2331.635591,82577.39844,0.023435453,294091.6563,0.011332506,141349.625,0.01216402,22430.00977,0.00508682,,,,,,,,,,,,,,0.031228346,,23700,0.002800528
217,242,181.3344726,344.456263,374.0470959,2797.993111,9950.080078,0.002823831,321321.6563,0.012381785,37074.02344,0.003190452,34692.24219,0.007867727,0.21834862,0.5545872,0.13182674,1039,0.740940632,0.113338473,0.013182674,0.562030075,0.209817132,0.201834862,0.055045872,0.119266055,0.068807339,0.004629068,0.005799088,10660,0.001259647
145,243,67.70171236,460.0724134,467.900091,1167.318813,4875.680176,0.001383717,472395.2188,0.018203242,362776.0625,0.031219152,38969.55078,0.008837763,0.218142549,0.11231115,0.199432,2179,0.716617211,0.18694362,0.01994302,0.648288973,0.21248279,0.218142549,0.112311015,0.133909287,0.088552916,0.02375273,0.015843148,11484,0.001357015
520,244,17.62373767,94.48793304,134.7612535,2832.839022,29111.09961,0.008261726,286674.2188,0.011046683,30019.80273,0.002583392,53261.19922,0.012078914,0.18446619,0.11654854,0.4787623,1442,0.8574366,0.072652502,0.040787623,0.797486034,0.214285714,0.184466019,0.116504854,0.064724919,0.051779935,0.00399619,0.009617539,14558,0.001720257
528,245,49.85461522,617.5966827,640.8980206,1790.479056,12086.59961,0.003430175,169389.625,0.006527247,205624.5156,0.017695277,1247.889404,0.000283004,0.171428571,0.168571429,0.151986183,1452,0.808716707,0.0968523,0.151986183,0.653979239,0.241046832,0.171428571,0.168571429,0.214285714,0.08,0.03399005,0.031218745,6073,0.00071762
453,246,39.85746295,342.5526608,314.1280195,4175.197287,129045,0.036622952,350074.75,0.013489754,205648.625,0.017697352,17179.58789,0.003896096,0.171641791,0.11194299,0.17569546,1456,0.803636364,0.085454545,0.017569546,0.770710059,0.184065934,0.171641791,0.111940299,0.093283582,0.123134328,0.025008831,0.015687322,14061,0.001661528
625,247,94.09086109,645.1792963,709.6371784,3397.181377,29390.30078,0.008340963,384185.3125,0.014804168,103562.125,0.008912169,48167.80859,0.010923802,0.23192437,0.159663866,0.8149458,1291,0.759514617,0.09762824,0.081494058,0.579661017,0.184353215,0.231092437,0.159663866,0.197478992,0.037815126,0.022060267,0.004769884,7921,0.000935991
88,248,630.6149952,687.9776868,687.2742825,1903.883386,22187.80078,0.006296895,71358.63281,0.002749728,26414.98633,0.002273175,28812.37305,0.006534253,,,,,,,,,,,,,,0.038548927,,30573,0.003612681
658,249,107.0275099,345.7523398,342.3121755,2209.722323,24497.19922,0.006952301,367532.125,0.014162456,67976.82031,0.005849831,35541.27344,0.008060276,0.237442922,0.237442922,0.3515625,1536,0.803996925,0.094542659,0.03515625,0.781699346,0.28515625,0.237442922,0.237442922,0.100456621,0.105022831,0.037558103,0.016756804,8536,0.001008663
81,250,41.87657104,506.8037163,539.8474735,1221.97668,72323.89844,0.020525511,140360.5781,0.005408644,50173,0.004317701,284.9442749,6.46215E-05,0.1947619,0.121693122,0.8849558,1273,0.855421687,0.085090361,0.008849558,0.322807018,0.148468185,0.19047619,0.121693122,0.211640212,0.084656085,0.074910228,0.011588968,6737,0.000796082
324,251,17.46680793,187.2094001,199.8734614,2643.632681,39024.89844,0.01107526,3726.380615,0.000143592,14470.77344,0.001245301,2586.625732,0.000586611,0.21446384,0.82294264,0.4932317,2332,0.874278384,0.094932649,0.049323017,0.807580175,0.171955403,0.21446384,0.082294264,0.08478803,0.112219451,0.006215243,0.011013013,37376,0.004416562
287,253,156.0337479,900.9797228,792.5321388,1830.751005,126528,0.035908627,493914.25,0.019032455,13967.36914,0.00120198,10510.24707,0.002383581,0.1342619,0.282474227,0.9215263,1607,0.794959128,0.06880109,0.092105263,0.716176471,0.301804605,0.134020619,0.282474227,0.148453608,0.105154639,0.065769895,0.010657415,11548,0.001364578
522,254,63.90714593,258.2675416,220.8346655,2924.565159,14365,0.004076785,487449.4063,0.018783339,117138.75,0.010080523,23389.68359,0.005304461,0.16384188,0.187996,0.53482587,1510,0.860911271,0.051958433,0.053482587,0.699501247,0.234437086,0.163841808,0.18079096,0.11299435,0.127118644,0.024861775,0.013171291,9268,0.00109516
258,255,100.7832184,373.4871346,386.7572932,3767.744427,10072.09961,0.00285846,409650.9375,0.015785459,42855.51563,0.003687985,143519.7656,0.032548326,0.2946589,0.9128637,0.15332198,1237,0.718530102,0.114151681,0.015332198,0.529010239,0.194826192,0.294605809,0.091286307,0.199170124,0.10373444,0.031776514,0.018156118,7685,0.000908104
36,256,39.00872434,356.9466714,340.0655372,1279.286885,146666,0.041623789,207183.3438,0.007983588,26010.03906,0.002238327,27781.80469,0.006300534,0.21526316,0.13325815,0.55986219,2019,0.764089122,0.123197903,0.055986219,0.835355286,0.197622585,0.210526316,0.130325815,0.05764411,0.105263158,0.027814291,0.004144586,6292,0.000743499
308,257,84.62441206,103.5309874,127.3472002,2443.825776,9358.280273,0.002655879,19164.125,0.000738469,25661.01953,0.002208291,30460.81445,0.006908097,0.25632521,0.88235294,0.232523,1452,0.807534247,0.096575342,0.020325203,0.695238095,0.163911846,0.256302521,0.088235294,0.092436975,0.067226891,0.038704854,0.014599035,8838,0.001044349
760,258,647.8560306,520.6887265,846.2633317,5864.415877,60912.89844,0.017287071,510.8566284,1.96853E-05,10735.32031,0.000923842,0,0,,,,,,,,,,,,,,0.04165033,,7666,0.000905858
199,259,99.69622252,278.3824233,231.4533941,6338.078367,31229.40039,0.008862899,4932.486328,0.000190068,31602.45117,0.002719589,20758.54492,0.004707755,,,,,,,,,,,,,,0.00765988,,10126,0.001196546
644,260,175.3306687,264.0495583,395.4367281,6706.602128,16596.40039,0.004710056,379275.5625,0.014614976,189527.8281,0.016310056,171795.1875,0.038960806,,,,,,,,,,,,,,0.028631501,,15876,0.001875999
172,261,244.1733641,442.655063,246.1212555,5756.740347,11389,0.003232196,223201.4219,0.008600827,6866.033203,0.000590865,34309.68359,0.007780968,0.28839895,0.17611549,0.31111111,1749,0.833922261,0.065724382,0.031111111,0.72080089,0.217838765,0.280839895,0.107611549,0.097112861,0.11023622,0.009188228,0.014980352,5727,0.000676735
55,262,136.1474998,348.2272665,464.333177,2166.983131,38333,0.0108789,407214.9063,0.015691589,44732.82813,0.00384954,44633.63281,0.010122299,0.174934726,0.193211488,0.399735,1971,0.639305446,0.16495659,0.030997305,0.750333778,0.194317605,0.174934726,0.193211488,0.154046997,0.093994778,0.029363059,0.018275516,6914,0.000816998
297,263,146.409582,356.7305176,342.9952645,1835.403452,37549.89844,0.010656656,16860.30859,0.000649694,32652.48047,0.00280995,36347.17188,0.008243043,0.244444444,0.69444444,0.345221,1613,0.762105263,0.109473684,0.003405221,0.834474886,0.223186609,0.244444444,0.069444444,0.044444444,0.058333333,0.011836997,0.000972568,10262,0.001212617
361,264,33.40399376,655.4074241,708.5026619,6408.423797,10901.40039,0.003093816,422091.1563,0.016264829,131684.0781,0.01133224,39402.08203,0.008935855,0.161559889,0.175487465,0.676241,1707,0.864918033,0.060983607,0.067602041,0.71319797,0.210310486,0.161559889,0.175487465,0.125348189,0.144846797,0.04022258,0.010301127,14272,0.001686461
184,265,134.4285739,418.7869795,427.6931722,1789.643166,35321.10156,0.010024123,168493.0781,0.0064927,17614.67188,0.001515853,208414.3281,0.047265528,0.229268293,0.112195122,0.9526316,1332,0.86273164,0.071379547,0.090526316,0.65961945,0.153903904,0.229268293,0.112195122,0.156097561,0.063414634,0.018960149,0.016762866,9708,0.001147153
705,266,608.7326369,564.3064468,763.2959692,7473.199756,17469.30078,0.004957785,435695.8438,0.016789071,90738.05469,0.007808578,0,0,0.213953488,0.69767442,0.19748654,1184,0.886277001,0.048919949,0.019748654,0.542190305,0.181587838,0.213953488,0.069767442,0.195348837,0.088372093,0.029421186,0.011952281,13235,0.001563923
96,267,198.1038277,330.2393707,327.1835756,5256.113775,33839.10156,0.009603532,344435.75,0.013272462,56612.60938,0.00487187,27387.31836,0.00621107,0.21727969,0.1876628,0.63157895,2180,0.624070318,0.306288032,0.063157895,0.70773639,0.239449541,0.210727969,0.180076628,0.093869732,0.078544061,0.009310401,0.020326985,9106,0.001076017
699,268,125.3087623,284.3829931,172.8238874,5087.02389,29260,0.008303984,278684.5625,0.01073881,138210.9531,0.011893918,28549.4668,0.00647463,0.22994475,0.1773487,0.87216249,1587,0.794366197,0.092957746,0.087216249,0.713095238,0.22810334,0.220994475,0.107734807,0.171270718,0.052486188,0.020112059,0.006185307,10527,0.001243931
57,269,21.48424572,265.2080282,270.2048546,4804.333014,6946.109863,0.001971305,528485.3125,0.020364614,17606.58398,0.001515157,23766.89648,0.005390008,0.214285714,0.185328185,0.5531915,1828,0.748110831,0.144206549,0.050531915,0.686248331,0.283369803,0.214285714,0.185328185,0.158301158,0.071428571,0.020073479,0.023485512,13080,0.001545608
244,270,33.6171503,81.27305042,57.95653051,4778.581342,7501.049805,0.002128797,214678.875,0.00827242,37486.11719,0.003225915,41698.12891,0.009456567,,,,,,,,,,,,,,0.007808051,,21870,0.002584284
596,271,175.1989815,924.5209564,941.1370108,4362.421876,35977.39844,0.01021038,391927.5313,0.015102506,30750.92188,0.002646309,25289.76563,0.005735374,0.23434783,0.782687,0.18492176,1459,0.745980707,0.128617363,0.018492176,0.535150646,0.157642221,0.230434783,0.07826087,0.213043478,0.065217391,0.022485465,0.003252568,7337,0.000866982
141,272,26.78429777,186.7291946,212.861746,5000.75247,38053,0.010799436,436568.3438,0.016822692,136504.4844,0.011747066,14783.70801,0.003352743,0.191176471,0.19678431,0.2749149,2278,0.892887029,0.056066946,0.027491409,0.755136986,0.268656716,0.191176471,0.196078431,0.104575163,0.089869281,0.010991769,0.007230286,21570,0.002548835
64,273,18.1008597,40.089448,351.7897815,4731.541166,36985.80078,0.010496565,80561.97656,0.003104369,29768.14453,0.002561735,186927,0.042392495,0.191176471,0.19678431,0.2749149,2278,0.892887029,0.056066946,0.027491409,0.755136986,0.268656716,0.191176471,0.196078431,0.104575163,0.089869281,0.026523168,0.007230286,12472,0.001473763
464,274,16.61596557,688.7293361,303.2744659,7154.207307,21289.59961,0.006041985,106084.0625,0.004087835,63809.64844,0.00549122,82691.32031,0.018753264,0.211981567,0.17511527,0.61643836,2231,0.789915966,0.134453782,0.061643836,0.592337917,0.1945316,0.211981567,0.175115207,0.216589862,0.043778802,0.016840138,0.015364064,13987,0.001652784
21,275,289.1062631,299.6757662,294.114878,3544.699724,6647.47998,0.001886554,126109.9531,0.004859512,33909.96875,0.002918165,8834.615234,0.00200357,0.146341463,0.7317732,0.1213592,1382,0.90015361,0.067588326,0.001213592,0.703523694,0.148335745,0.146341463,0.073170732,0.092682927,0.12195122,0.013123213,0.006109873,10174,0.001202218
272,276,147.2153546,144.9238615,167.9517994,5316.70664,15106,0.004287081,308022.625,0.011869321,13637.48047,0.001173591,926.2116089,0.000210052,0.244444444,0.69444444,0.345221,1613,0.762105263,0.109473684,0.003405221,0.834474886,0.223186609,0.244444444,0.069444444,0.044444444,0.058333333,0.013301862,0.000972568,7331,0.000866273
257,277,10.57665443,256.9010648,320.7313353,4359.628634,46284.39844,0.013135505,189310.4531,0.007294875,103862.6406,0.008938031,11386.05273,0.002582202,0.189473684,0.94736842,0.2247244,1262,0.788507582,0.083798883,0.022047244,0.611023622,0.150554675,0.189473684,0.094736842,0.178947368,0.110526316,0.020595392,0.005673922,13074,0.001544899
133,278,23.02425495,534.2839588,413.3173098,4420.437392,130302,0.036979688,332314.25,0.012805373,30865.70703,0.002656187,39180.58594,0.008885623,,,,,,,,,,,,,,0.019594763,,31536,0.003726474
438,279,135.3228428,125.9962199,146.8910617,4501.140076,24292.09961,0.006894094,359532.1563,0.013854185,35079.51172,0.003018812,3091.828857,0.000701185,0.22683761,0.166134185,0.7254623,1507,0.804694836,0.110798122,0.07254623,0.719772404,0.207697412,0.226837061,0.166134185,0.14057508,0.076677316,0.02587797,0.007197451,8840,0.001044585
235,280,17.16139408,479.7022076,513.0191035,4692.9031,16927.59961,0.00480405,11651.19922,0.000448966,44314.06641,0.003813503,51725.1875,0.011730567,0.1947619,0.121693122,0.8849558,1273,0.855421687,0.085090361,0.008849558,0.322807018,0.148468185,0.19047619,0.121693122,0.211640212,0.084656085,0.012428441,0.011588968,12755,0.001507204
506,281,107.57986,558.9703188,622.0737133,3017.279918,28460.30078,0.008077029,411.3809204,1.58521E-05,199052.0938,0.017129679,114841.5781,0.026044504,0.1947619,0.85714286,0.24312896,2092,0.645957447,0.125957447,0.024312896,0.61627907,0.200764818,0.19047619,0.085714286,0.114285714,0.09047619,0.024653522,0.004599453,10776,0.001273354
160,282,55.94715559,131.1576598,104.6512396,4468.237772,14782.2002,0.004195186,461850.875,0.017796927,33019.14063,0.002841504,16453.80469,0.003731499,0.228287841,0.96774194,0.65956,1389,0.732747804,0.110414053,0.06500956,0.726755218,0.290136789,0.228287841,0.096774194,0.141439206,0.121588089,0.015861365,0.0099263,20861,0.002465055
632,283,156.657764,346.8986739,320.4871835,4932.503686,23808.40039,0.00675682,452975.75,0.017454934,68013.64063,0.005853,1559.631836,0.000353703,0.21526316,0.13325815,0.55986219,2019,0.764089122,0.123197903,0.055986219,0.835355286,0.197622585,0.210526316,0.130325815,0.05764411,0.105263158,0.036329184,0.004144586,4068,0.000480698
243,284,33.39324499,28.7420782,23.14752252,2489.430263,12035.59961,0.003415701,313107.2813,0.012065253,1541.078613,0.000132619,178106.8281,0.0403922,0.191176471,0.19678431,0.2749149,2278,0.892887029,0.056066946,0.027491409,0.755136986,0.268656716,0.191176471,0.196078431,0.104575163,0.089869281,0.024469595,0.007230286,7746,0.000915312
512,286,308.8551744,760.7738075,768.5130733,2651.919731,26884.59961,0.007629845,214004.7969,0.008246445,93107.20313,0.008012458,981.133667,0.000222508,0.164835165,0.194139194,0.12195122,1488,0.659963437,0.154478976,0.12195122,0.678378378,0.183467742,0.164835165,0.194139194,0.15018315,0.095238095,0.282660481,0.02554398,5242,0.000619425
634,287,72.24341237,287.4775474,294.4400209,4478.23022,25992.19922,0.007376582,441307.375,0.017005306,81538.69531,0.007016915,15017.56348,0.003405779,0.121875,0.1625,0.3864198,1310,0.659848485,0.24469697,0.030864198,0.855555556,0.244274809,0.121875,0.10625,0.075,0.040625,0.057727381,0.0040716,5580,0.000659365
391,288,39.36742214,454.1257882,331.0829104,3912.853595,5755.680176,0.001633461,275805.9063,0.010627884,106160.9688,0.009135816,25229.0332,0.005721601,0.22994475,0.1773487,0.87216249,1587,0.794366197,0.092957746,0.087216249,0.713095238,0.22810334,0.220994475,0.107734807,0.171270718,0.052486188,0.019915224,0.006185307,14337,0.001694142
428,289,225.2099341,508.7853043,508.4673794,802.5847304,17485.09961,0.004962269,292328.3125,0.011264557,71681.04688,0.006168603,9602.75,0.002177773,0.121621622,0.91216216,0.28871391,1546,0.858705561,0.080218778,0.028871391,0.59869281,0.191461837,0.121621622,0.091216216,0.172297297,0.094594595,0.007055962,0.005181682,5168,0.00061068
294,290,136.1374986,224.3154467,249.8664241,3988.777157,133916,0.038005341,186150.7813,0.00717312,28379.125,0.002442201,609948.0625,0.138327904,0.1983283,0.14164359,0.4352864,1732,0.730703259,0.131217839,0.043528064,0.75315729,0.203810624,0.198300283,0.141643059,0.161473088,0.045325779,0.044431125,0.0186984,16048,0.001896324
613,291,138.6832776,549.0557615,583.297606,5796.739659,31962.40039,0.009070924,375327.375,0.014462837,13182.39258,0.001134427,11163.23242,0.002531669,,,,,,,,,,,,,,0.033703818,,10074,0.001190401
60,292,104.5913835,227.8141377,436.0424259,7007.779562,8027.709961,0.002278263,48132.14453,0.00185472,55075.44141,0.004739587,38454.14063,0.008720875,,,,,,,,,,,,,,0.048326334,,12093,0.001428978
419,293,58.60955434,867.7636541,80.17334654,3726.183283,41844.60156,0.011875492,282378.3125,0.010881145,89917.96094,0.007738004,4540.946777,0.001029825,0.2916954,0.14613185,0.68965517,1683,0.799702159,0.082650782,0.068965517,0.587730061,0.207367796,0.209169054,0.146131805,0.209169054,0.068767908,0.029790657,0.016093052,7207,0.00085162
508,294,89.70443786,159.7263873,186.1143604,2430.263828,1677.819946,0.000476165,429277.125,0.016541733,115961.5156,0.009979215,15252.36719,0.003459029,,,,,,,,,,,,,,0.17428864,,11343,0.001340354
158,295,17.96335853,114.7124354,116.4585673,2954.875213,51575.80078,0.014637204,209751.8906,0.008082564,50696.40625,0.004362743,24736.86523,0.005609984,0.19812721,0.144876325,0.128981,1659,0.822206096,0.089985486,0.01208981,0.679862306,0.17058469,0.190812721,0.144876325,0.081272085,0.137809187,0.045189917,0.017214783,8603,0.00101658
418,296,331.4639288,239.8734038,320.8423232,2061.041323,39905.89844,0.011325288,422628.0313,0.016285517,137411.0938,0.011825085,151307.0156,0.034314368,0.38796774,0.8796774,0.221875,1409,0.735994849,0.121699936,0.022187005,0.669826224,0.220014194,0.387096774,0.087096774,0.135483871,0.041935484,0.026760415,0.018601346,8821,0.00104234
226,297,62.20593091,353.4069388,401.3224868,1690.319445,78269.29688,0.022212815,308697.1563,0.011895313,9651.875,0.000830604,26819,0.006082184,0.21176476,0.188235294,0.37291462,2363,0.756944444,0.108506944,0.037291462,0.709772952,0.215827338,0.211764706,0.188235294,0.125490196,0.117647059,0.078964417,0.010715728,3405,0.000402354
132,298,171.6883816,855.1088837,813.7168667,4824.429826,13825.7998,0.00392376,416124,0.016034891,71316.14844,0.006137201,41843.39844,0.009489512,0.21895473,0.19452736,0.3558719,1039,0.7,0.128148148,0.003558719,0.678507993,0.193455245,0.218905473,0.109452736,0.104477612,0.129353234,0.07460148,0.026772562,14110,0.001667318
311,299,170.3079823,449.2431969,506.9871438,5507.032704,4722.709961,0.001340304,19164.125,0.000738469,29002.05664,0.002495809,5498.823242,0.001247058,0.21727969,0.1876628,0.63157895,2180,0.624070318,0.306288032,0.063157895,0.70773639,0.239449541,0.210727969,0.180076628,0.093869732,0.078544061,0.045491762,0.020326985,4977,0.000588111
328,300,757.2930979,772.2076529,773.1262548,4632.580281,26461.09961,0.007509656,21692.95898,0.000835915,21603.87109,0.001859148,22278.10352,0.00505237,,,,,,,,,,,,,,0.03684146,,35044,0.004141
37,301,75.62997858,38.25511283,77.36828456,3835.078132,18343.40039,0.005205854,92291.125,0.003556339,16236.2998,0.001397235,2335.592041,0.00052968,0.192634561,0.73654391,0.969697,1668,0.922594142,0.050209205,0.00969697,0.680437424,0.211630695,0.192634561,0.073654391,0.178470255,0.062322946,0.049262254,0.004926942,15703,0.001855556
